ID,name,normalized_name,price,approximation,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
251511,Figaro Tatiana mliečna čokoláda s lieskovoorieškovou náplňou 90 g,figaro tatiana mliecna cokolada s lieskovoorieskovou naplnou 90 g,1.09,0,134,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251512,Kinder Chocolate Tyčinky z mliečnej čokolády s mliečnou náplňou 12 ks 150 g,kinder chocolate tycinky z mliecnej cokolady s mliecnou naplnou 12 ks 150 g,1.75,0,255,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251513,Kraš Animal Kingdom mliečna čokoláda 15 g,kras animal kingdom mliecna cokolada 15 g,0.39,0,41,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251514,Lindt Excellence 70% extra horká čokoláda 100 g,lindt excellence 70% extra horka cokolada 100 g,3.29,0,26,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251515,Lindt Excellence 85% extra horká čokoláda 100 g,lindt excellence 85% extra horka cokolada 100 g,3.29,0,27,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251516,Lindt Excellence 90% extra jemná horká čokoláda 100 g,lindt excellence 90% extra jemna horka cokolada 100 g,3.29,0,38,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251517,Maltesers Mliečna čokoláda s chrumkavým stredom 37 g,maltesers mliecna cokolada s chrumkavym stredom 37 g,1.09,0,119,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251518,Maltesers Mliečna čokoláda s chrumkavým stredom 68 g,maltesers mliecna cokolada s chrumkavym stredom 68 g,1.99,0,33,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251519,merci Čokoláda extra horká 72% 100 g,merci cokolada extra horka 72% 100 g,2.39,0,11,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251520,merci Horká čokoláda plnená marcipánovou náplňou 112 g,merci horka cokolada plnena marcipanovou naplnou 112 g,2.39,0,32,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251521,merci Jemná smotanová čokoláda 100 g,merci jemna smotanova cokolada 100 g,2.39,0,14,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251522,merci Mliečna čokoláda s lieskovými orieškami a mandľami 100 g,merci mliecna cokolada s lieskovymi orieskami a mandlami 100 g,2.39,0,14,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251523,Milka Biela čokoláda 100 g,milka biela cokolada 100 g,1.39,0,38,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251524,Milka Broken Hazelnut 100 g,milka broken hazelnut 100 g,1.69,0,32,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251525,Milka Bubbly Alpine Milk 90 g,milka bubbly alpine milk 90 g,1.69,0,57,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251526,Milka Bubbly White 95 g,milka bubbly white 95 g,1.69,0,44,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251527,Milka Chocolate Dessert 100 g,milka chocolate dessert 100 g,1.39,0,41,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251528,Milka Cow Spots 100 g,milka cow spots 100 g,1.39,0,60,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251529,Milka Milkinis čokoládové tyčinky s mliečnou náplňou 87.5 g,milka milkinis cokoladove tycinky s mliecnou naplnou 87.5 g,1.69,0,39,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251530,Milka Mliečna čokoláda 100 g,milka mliecna cokolada 100 g,0.99,0,32,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251531,Milka Mliečna čokoláda z alpského mlieka 270 g,milka mliecna cokolada z alpskeho mlieka 270 g,4.49,0,81,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251532,Milka Mliečna čokoláda z alpského mlieko s celými lieskovými orechami 100 g,milka mliecna cokolada z alpskeho mlieko s celymi lieskovymi orechami 100 g,1.69,0,54,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251533,Milka Mmmax Choco Jelly mliečna čokoláda s želé 250 g,milka mmmax choco jelly mliecna cokolada s zele 250 g,4.49,0,36,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251534,Milka Mmmax Luflée Caramel mliečna čokoláda s karamelom 250 g,milka mmmax luflee caramel mliecna cokolada s karamelom 250 g,4.49,0,19,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251535,Milka Mmmax Nutty Choco Wafer 270 g,milka mmmax nutty choco wafer 270 g,4.49,0,30,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251536,Milka Mmmax Oreo 300 g,milka mmmax oreo 300 g,4.49,0,46,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251537,Milka Mmmax Toffee Whole Nuts 300 g,milka mmmax toffee whole nuts 300 g,4.49,0,81,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251538,Milka Mmmax Triolade 280 g,milka mmmax triolade 280 g,4.49,0,15,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251539,Milka Noisette 100 g,milka noisette 100 g,1.69,0,37,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251540,Milka Oreo 100 g,milka oreo 100 g,0.99,0,78,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251541,Milka Oreo Sandwich mliečna čokoláda a sušienky 92 g,milka oreo sandwich mliecna cokolada a susienky 92 g,1.69,0,21,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251542,Milka Oreo Strawberry 92 g,milka oreo strawberry 92 g,1.69,0,29,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251543,Milka Strawberry 100 g,milka strawberry 100 g,0.99,0,44,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251544,ORION Biela čokoláda 90 g,orion biela cokolada 90 g,1.1,0,43,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251545,ORION Horká čokoláda 90 g,orion horka cokolada 90 g,1.1,0,46,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251546,ORION Mliečna čokoláda 90 g,orion mliecna cokolada 90 g,1.1,0,34,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251547,ORION Mliečna čokoláda čučoriedka a tvarohový krém 240 g,orion mliecna cokolada cucoriedka a tvarohovy krem 240 g,4.19,0,1,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251548,ORION Mliečna čokoláda karamel sušienka 87 g,orion mliecna cokolada karamel susienka 87 g,1.39,0,29,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251549,ORION Pepermintky 100 g,orion pepermintky 100 g,1.69,0,36,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251550,ORION ŠTUDENTSKÁ PEČAŤ biela čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat biela cokolada s arasidmi. hrozienkami a zele 170 g,2.99,0,77,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251551,ORION ŠTUDENTSKÁ PEČAŤ Horká čokoláda Caramel & Brownies s kakaovou a karamelovou náplňou 240 g,orion studentska pecat horka cokolada caramel & brownies s kakaovou a karamelovou naplnou 240 g,2.49,0,75,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251552,ORION ŠTUDENTSKÁ PEČAŤ Caramel & Cookies. čokoláda s kúskami sušienok a karamelovou náplňou 235 g,orion studentska pecat caramel & cookies. cokolada s kuskami susienok a karamelovou naplnou 235 g,2.49,0,93,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251553,ORION ŠTUDENTSKÁ PEČAŤ horká čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat horka cokolada s arasidmi. hrozienkami a zele 170 g,1.89,0,201,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251554,ORION ŠTUDENTSKÁ PEČAŤ horká čokoláda s arašidmi. hrozienkami a želé 260 g,orion studentska pecat horka cokolada s arasidmi. hrozienkami a zele 260 g,2.49,0,70,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251555,ORION ŠTUDENTSKÁ PEČAŤ Horká čokoláda s arašidmi. hrozienkami a želé 90 g,orion studentska pecat horka cokolada s arasidmi. hrozienkami a zele 90 g,1.59,0,24,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251556,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat mliecna cokolada s arasidmi. hrozienkami a zele 170 g,1.89,0,96,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251557,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. hrozienkami a želé 260 g,orion studentska pecat mliecna cokolada s arasidmi. hrozienkami a zele 260 g,2.49,0,88,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251558,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. hrozienkami a želé 90g,orion studentska pecat mliecna cokolada s arasidmi. hrozienkami a zele 90g,1.59,0,17,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251559,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou hrušiek 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou hrusiek 170 g,2.99,0,67,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251560,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou kokosu 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou kokosu 170 g,2.99,0,43,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251561,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou malín 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou malin 170 g,2.99,0,74,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251562,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou višní 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou visni 170 g,2.99,0,43,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251563,ORION ŠTUDENTSKÁ PEČAŤ mliečno-biela čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat mliecno-biela cokolada s arasidmi. hrozienkami a zele 170 g,1.89,0,66,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251564,ORION ŠTUDENTSKÁ PEČAŤ mliečno-horká čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat mliecno-horka cokolada s arasidmi. hrozienkami a zele 170 g,2.99,0,85,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251565,Čokoláda roshen bublinková horká 80g,cokolada roshen bublinkova horka 80g,1.19,0,19,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251566,Mandle v mliečnej čokoláde 250g,mandle v mliecnej cokolade 250g,4.29,0,23,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251567,Arašidy v mliečnej čokoláde 250g,arasidy v mliecnej cokolade 250g,3.29,0,20,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251568,Brusnice v horkej čokoláde 250g,brusnice v horkej cokolade 250g,3.99,0,20,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251569,Mandle v horkej čokoláde 250g,mandle v horkej cokolade 250g,4.19,0,9,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251570,Banán v čokoláde 200g,banan v cokolade 200g,1.89,0,17,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251571,Čokoláda Moritz ľadová 170g,cokolada moritz ladova 170g,1.69,0,31,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251572,COK MEDAJLONY MINT MATOVE FOND PAST 145G,cok medajlony mint matove fond past 145g,1.39,0,16,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251573,Vajcia čok.s prek.Haas 20g,vajcia cok.s prek.haas 20g,0.95,0,56,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251574,Lindt Lindor Mliečna čokoláda plnená krémovou náplňou 38 g,lindt lindor mliecna cokolada plnena kremovou naplnou 38 g,1.69,0,175,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251575,Milka Mmmax Whole Hazelnuts 270 g,milka mmmax whole hazelnuts 270 g,4.49,0,78,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251576,Figaro Čokoláda na varenie 90 g,figaro cokolada na varenie 90 g,0.85,0,48,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251577,COOP Morské plody. pravá belgická čokoláda. 125 g,coop morske plody. prava belgicka cokolada. 125 g,2.69,0,21,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251578,Lindt Excellence Extra jemná mliečna čokoláda 100 g,lindt excellence extra jemna mliecna cokolada 100 g,3.29,0,10,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251579,Lindt Excellence Horká čokoláda s príchuťou malín 100g,lindt excellence horka cokolada s prichutou malin 100g,3.29,0,17,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251580,Lindt Excellence Horká čokoláda s chrumkavými kúskami karamelu a morskou soľou 100 g,lindt excellence horka cokolada s chrumkavymi kuskami karamelu a morskou solou 100 g,3.29,0,22,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251581,Lindt Excellence Intense Orange horká čokoláda s kúskami mandlí a s pomarančovou šťavou 100 g,lindt excellence intense orange horka cokolada s kuskami mandli a s pomarancovou stavou 100 g,3.29,0,21,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251582,ORION LENTILKY Dražé z mliečnej čokolády 28 g,orion lentilky draze z mliecnej cokolady 28 g,0.69,0,67,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251583,KitKat Chunky black&white tyčinka s kakaovou náplňou v bielej poleve 42 g,kitkat chunky black&white tycinka s kakaovou naplnou v bielej poleve 42 g,0.79,0,140,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251584,Tyčinka Bananko 30g,tycinka bananko 30g,0.41,0,26,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251585,Lindt Lindor Mliečna čokoláda s pomarančovou príchuťou 38 g,lindt lindor mliecna cokolada s pomarancovou prichutou 38 g,1.69,0,161,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251586,Lindt Pralinés Hochfein zmes čokoládových bonbónov čiastočne plnených z mliečnej čokolády 120 g,lindt pralines hochfein zmes cokoladovych bonbonov ciastocne plnenych z mliecnej cokolady 120 g,9.99,0,26,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251587,merci Finest Selection pralinky orieškové 250 g,merci finest selection pralinky orieskove 250 g,5.99,0,48,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251588,Milka Secret Box 14.4 g,milka secret box 14.4 g,1.49,0,721,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251589,Lindt Lindor Mliečna čokoláda s jemnou náplňou 100 g,lindt lindor mliecna cokolada s jemnou naplnou 100 g,1.79,0,27,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251590,AFTER EIGHT Príchuť pomaranč 200 g,after eight prichut pomaranc 200 g,4.39,0,39,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251591,Figaro Čokoláda na varenie 180 g,figaro cokolada na varenie 180 g,1.19,0,113,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251592,Ferrero Rocher Oblátky poliate mliečnou čokoládou s drvenými lieskovcami 375 g,ferrero rocher oblatky poliate mliecnou cokoladou s drvenymi lieskovcami 375 g,11.99,0,2,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251593,Ferrero Prestige 28 ks 319 g,ferrero prestige 28 ks 319 g,12.59,0,4,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251594,Ferrero Collection 24 ks 269 g,ferrero collection 24 ks 269 g,9.99,0,1,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251595,Kinder Chocolate Mini tyčinka z mliečnej čokolády s mliečnou náplňou 120 g,kinder chocolate mini tycinka z mliecnej cokolady s mliecnou naplnou 120 g,3.39,0,54,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251596,Giotto Chrumkavá oblátka s jemnou náplňou 43 g,giotto chrumkava oblatka s jemnou naplnou 43 g,1.59,0,1,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251597,Ferrero Rocher Original mliečna čokoláda plnená 90 g,ferrero rocher original mliecna cokolada plnena 90 g,2.39,0,10,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251598,Raffaello Biela čokoláda plnená 90 g,raffaello biela cokolada plnena 90 g,2.39,0,12,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251599,Čokoládové mince v sieťke 100 g,cokoladove mince v sietke 100 g,1.69,0,1,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251600,Lindt Lindor Mliečna čokoláda s jemnou pistáciovou náplňou 200 g,lindt lindor mliecna cokolada s jemnou pistaciovou naplnou 200 g,5.19,0,8,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251601,Lindt Lindor Slaný karamel 200g,lindt lindor slany karamel 200g,6.99,0,10,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251602,Vajicko cokoladove labkova patr. S prekvapenim 20g,vajicko cokoladove labkova patr. s prekvapenim 20g,1.19,0,16,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251603,Zàini Paw Patrol The Movie čokoládové vajce s prekvapením 20 g,zaini paw patrol the movie cokoladove vajce s prekvapenim 20 g,1.19,0,124,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251604,After Eight s príchuťou višne 200 g,after eight s prichutou visne 200 g,3.29,0,44,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251605,KitKat 4Finger biely 41.5 g,kitkat 4finger biely 41.5 g,0.79,0,159,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251606,Nestlé Lion Brownie Style 40 g,nestle lion brownie style 40 g,0.6,0,70,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251607,ORION LENTILKY Dražé z mliečnej čokolády 120 g,orion lentilky draze z mliecnej cokolady 120 g,1.99,0,45,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251608,Poleva biela 250 g,poleva biela 250 g,2.19,0,20,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251609,Lyra mliečna tyčinka slaný karamel 33g,lyra mliecna tycinka slany karamel 33g,1.59,0,33,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251610,AFTER EIGHT Mint bonboniéra. zmes mätových bonbónov z mliečnej a horkej čokolády 199 g,after eight mint bonboniera. zmes matovych bonbonov z mliecnej a horkej cokolady 199 g,8.99,0,35,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251611,ORION ŠTUDENTSKÁ PEČAŤ Mliečna čokoláda čučoriedka & cookies 235 g,orion studentska pecat mliecna cokolada cucoriedka & cookies 235 g,2.49,0,87,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251612,ORION Nugát pralinky z arašidového nugátu a mliečnej čokolády 166 g,orion nugat pralinky z arasidoveho nugatu a mliecnej cokolady 166 g,5.19,0,47,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251613,ORION ŠTUDENTSKÁ PEČAŤ Mliečna čokoláda pistácie a lieskovoorieškový krém 240 g,orion studentska pecat mliecna cokolada pistacie a lieskovoorieskovy krem 240 g,3.75,0,52,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251614,ORION ŠTUDENTSKÁ PEČAŤ Horká čokoláda s višňovou a kakaovo-lieskovoorieškovou náplňou 240 g,orion studentska pecat horka cokolada s visnovou a kakaovo-lieskovoorieskovou naplnou 240 g,3.75,0,47,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251615,ORION Oriešok pralinky s lieskovým orieškom v lieskovoorieškovej náplni a mliečnej čokoláde 147 g,orion oriesok pralinky s lieskovym orieskom v lieskovoorieskovej naplni a mliecnej cokolade 147 g,5.19,0,58,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251616,ORION Mliečna čokoláda oriešková 90 g,orion mliecna cokolada orieskova 90 g,1.49,0,48,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251617,ORION Mliečna čokoláda Barila s arašidmi 90 g,orion mliecna cokolada barila s arasidmi 90 g,1.49,0,29,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251618,ORION Margot sójová tyčinka s kokosom v kakaovej poleve 80 g,orion margot sojova tycinka s kokosom v kakaovej poleve 80 g,0.59,0,360,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251619,ORION MARGOT Biela tyčinka s kokosom v bielej poleve 80 g,orion margot biela tycinka s kokosom v bielej poleve 80 g,0.59,0,254,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251620,ORION MARGOT Artemis sójová tyčinka s kokosom a punčovou príchuťou 80 g,orion margot artemis sojova tycinka s kokosom a puncovou prichutou 80 g,0.95,0,217,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251621,ORION Modré z neba čokoládové pralinky mix 150 g,orion modre z neba cokoladove pralinky mix 150 g,5.19,0,19,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251622,ORION Zo Srdca pralinky s mandľovou náplňou a kúskami mandlí v mliečnej čokoláde 142 g,orion zo srdca pralinky s mandlovou naplnou a kuskami mandli v mliecnej cokolade 142 g,5.19,0,50,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251623,Dr. Oetker Zdobiaca poleva biela 140 g,dr. oetker zdobiaca poleva biela 140 g,3.99,0,12,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251624,Orion MARHULE želé tyčinka v horkej čokoláde 45 g,orion marhule zele tycinka v horkej cokolade 45 g,0.79,0,196,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251625,Casali Dražovaná kokosová cukrovinka s tekutou alkoholovou náplňou 100 g,casali drazovana kokosova cukrovinka s tekutou alkoholovou naplnou 100 g,1.59,0,8,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251626,Mozart Kugeln bonbóny z horkej čokolády s náplňou z kakaa a mandľového marcipánu 148 g,mozart kugeln bonbony z horkej cokolady s naplnou z kakaa a mandloveho marcipanu 148 g,2.79,0,42,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251627,Maître Truffout Mliečna čokoláda s bielou čokoládou 100 g,maitre truffout mliecna cokolada s bielou cokoladou 100 g,2.59,0,29,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251628,AFTER EIGHT 200 g,after eight 200 g,4.39,0,14,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
251629,Celebrations Dezertná zmes 196 g,celebrations dezertna zmes 196 g,5.99,0,12,NEURČENÁ,66,3,2024-03-01 10:10:56,2024-03-01 10:11:47
